"Landscape","Transect","Scientific.Name","Taxon.Rank"
"SimForest","T13","Boiga dendrophila","Species"
"SimForest","T13","Boiga dendrophila","Species"
"SimForest","T13","Boiga dendrophila","Species"
"SimForest","T13","Tropidolaemus wagleri","Species"
"SimForest","T13","Tropidolaemus wagleri","Species"
"SimForest","T13","Tropidolaemus wagleri","Species"
"SimForest","T13","Tropidolaemus wagleri","Species"
"SimForest","T13","Tropidolaemus wagleri","Species"
"SimForest","T13","Tropidolaemus wagleri","Species"
"SimForest","T13","Tropidolaemus wagleri","Species"
"SimForest","T13","Tropidolaemus wagleri","Species"
"SimForest","T13","Tropidolaemus wagleri","Species"
"SimForest","T13","Tropidolaemus wagleri","Species"
"SimForest","T13","Tropidolaemus wagleri","Species"
"SimForest","T13","Tropidolaemus wagleri","Species"
"SimForest","T13","Naja sputatrix","Species"
"SimForest","T13","Naja sputatrix","Species"
"SimForest","T13","Naja sputatrix","Species"
"SimForest","T13","Naja sputatrix","Species"
"SimForest","T13","Naja sputatrix","Species"
"SimForest","T13","Naja sputatrix","Species"
"SimForest","T13","Naja sputatrix","Species"
"SimForest","T13","Chalcorana raniceps","Species"
"SimForest","T13","Chalcorana raniceps","Species"
"SimForest","T13","Chalcorana raniceps","Species"
"SimForest","T13","Chalcorana raniceps","Species"
"SimForest","T13","Chalcorana raniceps","Species"
"SimForest","T13","Gekko gecko","Species"
"SimForest","T13","Gekko gecko","Species"
"SimForest","T13","Gekko gecko","Species"
"SimForest","T13","Gekko gecko","Species"
"SimForest","T13","Gekko gecko","Species"
"SimForest","T13","Gekko gecko","Species"
"SimForest","T13","Gekko gecko","Species"
"SimForest","T13","Gekko gecko","Species"
"SimForest","T13","Gekko gecko","Species"
"SimForest","T13","Gekko gecko","Species"
"SimForest","T13","Eutropis multifasciata","Species"
"SimForest","T13","Eutropis multifasciata","Species"
"SimForest","T13","Eutropis multifasciata","Species"
"SimForest","T13","Eutropis multifasciata","Species"
"SimForest","T13","Eutropis multifasciata","Species"
"SimForest","T13","Eutropis multifasciata","Species"
"SimForest","T13","Eutropis multifasciata","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Bronchocela cristatella","Species"
"SimForest","T14","Draco volans","Species"
"SimForest","T14","Draco volans","Species"
"SimForest","T14","Draco volans","Species"
"SimForest","T14","Draco volans","Species"
"SimForest","T14","Draco volans","Species"
"SimForest","T14","Draco volans","Species"
"SimForest","T14","Draco volans","Species"
"SimForest","T14","Gonocephalus liogaster","Species"
"SimForest","T14","Gonocephalus liogaster","Species"
"SimForest","T14","Gonocephalus liogaster","Species"
"SimForest","T14","Varanus salvator","Species"
"SimForest","T14","Varanus salvator","Species"
"SimForest","T14","Varanus salvator","Species"
"SimForest","T14","Varanus salvator","Species"
"SimForest","T14","Varanus salvator","Species"
"SimForest","T14","Cyrtodactylus consobrinus","Species"
"SimForest","T14","Cyrtodactylus consobrinus","Species"
"SimForest","T14","Cyrtodactylus consobrinus","Species"
"SimForest","T14","Cyrtodactylus consobrinus","Species"
"SimForest","T14","Calotes versicolor","Species"
"SimForest","T14","Calotes versicolor","Species"
"SimForest","T14","Calotes versicolor","Species"
"SimForest","T14","Calotes versicolor","Species"
"SimForest","T14","Calotes versicolor","Species"
"SimForest","T14","Calotes versicolor","Species"
"SimForest","T14","Ptychozoon kuhli","Species"
"SimForest","T14","Ptychozoon kuhli","Species"
"SimForest","T14","Ptychozoon kuhli","Species"
"SimForest","T14","Ptychozoon kuhli","Species"
"SimForest","T14","Ptychozoon kuhli","Species"
"SimForest","T14","Ptychozoon kuhli","Species"
"SimForest","T14","Ptychozoon kuhli","Species"
"SimForest","T14","Ptychozoon kuhli","Species"
"SimForest","T14","Ptychozoon kuhli","Species"
"SimForest","T14","Ptychozoon kuhli","Species"
"SimForest","T14","Limnonectes kuhlii","Species"
"SimForest","T14","Limnonectes kuhlii","Species"
"SimForest","T14","Limnonectes kuhlii","Species"
"SimForest","T14","Limnonectes kuhlii","Species"
"SimForest","T14","Limnonectes kuhlii","Species"
"SimForest","T14","Limnonectes kuhlii","Species"
"SimForest","T14","Limnonectes kuhlii","Species"
"SimForest","T14","Limnonectes kuhlii","Species"
"SimForest","T14","Limnonectes kuhlii","Species"
"SimForest","T14","Polypedates leucomystax","Species"
"SimForest","T14","Polypedates leucomystax","Species"
"SimForest","T14","Polypedates leucomystax","Species"
"SimForest","T14","Polypedates leucomystax","Species"
"SimForest","T14","Polypedates leucomystax","Species"
"SimForest","T14","Polypedates leucomystax","Species"
"SimForest","T14","Polypedates leucomystax","Species"
"SimForest","T14","Polypedates leucomystax","Species"
"SimForest","T14","Polypedates leucomystax","Species"
"SimForest","T14","Polypedates leucomystax","Species"
"SimForest","T14","Polypedates leucomystax","Species"
"SimForest","T14","Polypedates leucomystax","Species"
"SimForest","T14","Rhacophorus reinwardtii","Species"
"SimForest","T14","Rhacophorus reinwardtii","Species"
"SimForest","T14","Rhacophorus reinwardtii","Species"
"SimForest","T14","Rhacophorus reinwardtii","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Megophrys nasuta","Species"
"SimForest","T14","Duttaphrynus melanostictus","Species"
"SimForest","T14","Duttaphrynus melanostictus","Species"
"SimForest","T14","Duttaphrynus melanostictus","Species"
"SimForest","T14","Python reticulatus","Species"
"SimForest","T14","Python reticulatus","Species"
"SimForest","T14","Ahaetulla prasina","Species"
"SimForest","T14","Ahaetulla prasina","Species"
"SimForest","T14","Ahaetulla prasina","Species"
"SimForest","T14","Ahaetulla prasina","Species"
"SimForest","T14","Ahaetulla prasina","Species"
"SimForest","T14","Ahaetulla prasina","Species"
"SimForest","T14","Ahaetulla prasina","Species"
"SimForest","T14","Ahaetulla prasina","Species"
"SimForest","T14","Boiga dendrophila","Species"
"SimForest","T14","Boiga dendrophila","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Tropidolaemus wagleri","Species"
"SimForest","T14","Naja sputatrix","Species"
"SimForest","T14","Naja sputatrix","Species"
"SimForest","T14","Naja sputatrix","Species"
"SimForest","T14","Naja sputatrix","Species"
"SimForest","T14","Naja sputatrix","Species"
"SimForest","T14","Naja sputatrix","Species"
"SimForest","T14","Naja sputatrix","Species"
"SimForest","T14","Naja sputatrix","Species"
"SimForest","T14","Chalcorana raniceps","Species"
"SimForest","T14","Chalcorana raniceps","Species"
"SimForest","T14","Chalcorana raniceps","Species"
"SimForest","T14","Gekko gecko","Species"
"SimForest","T14","Gekko gecko","Species"
"SimForest","T14","Gekko gecko","Species"
"SimForest","T14","Gekko gecko","Species"
"SimForest","T14","Gekko gecko","Species"
"SimForest","T14","Gekko gecko","Species"
"SimForest","T14","Gekko gecko","Species"
"SimForest","T14","Gekko gecko","Species"
"SimForest","T14","Eutropis multifasciata","Species"
"SimForest","T14","Eutropis multifasciata","Species"
"SimForest","T14","Eutropis multifasciata","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Bronchocela cristatella","Species"
"SimForest","T15","Draco volans","Species"
"SimForest","T15","Draco volans","Species"
"SimForest","T15","Draco volans","Species"
"SimForest","T15","Draco volans","Species"
"SimForest","T15","Draco volans","Species"
"SimForest","T15","Draco volans","Species"
"SimForest","T15","Draco volans","Species"
"SimForest","T15","Draco volans","Species"
"SimForest","T15","Gonocephalus liogaster","Species"
"SimForest","T15","Gonocephalus liogaster","Species"
"SimForest","T15","Gonocephalus liogaster","Species"
"SimForest","T15","Gonocephalus liogaster","Species"
"SimForest","T15","Gonocephalus liogaster","Species"
"SimForest","T15","Gonocephalus liogaster","Species"
"SimForest","T15","Gonocephalus liogaster","Species"
"SimForest","T15","Gonocephalus liogaster","Species"
"SimForest","T15","Gonocephalus liogaster","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Varanus salvator","Species"
"SimForest","T15","Cyrtodactylus consobrinus","Species"
"SimForest","T15","Cyrtodactylus consobrinus","Species"
"SimForest","T15","Cyrtodactylus consobrinus","Species"
"SimForest","T15","Cyrtodactylus consobrinus","Species"
"SimForest","T15","Cyrtodactylus consobrinus","Species"
"SimForest","T15","Cyrtodactylus consobrinus","Species"
"SimForest","T15","Cyrtodactylus consobrinus","Species"
"SimForest","T15","Calotes versicolor","Species"
"SimForest","T15","Calotes versicolor","Species"
"SimForest","T15","Calotes versicolor","Species"
"SimForest","T15","Calotes versicolor","Species"
"SimForest","T15","Calotes versicolor","Species"
"SimForest","T15","Ptychozoon kuhli","Species"
"SimForest","T15","Ptychozoon kuhli","Species"
"SimForest","T15","Ptychozoon kuhli","Species"
"SimForest","T15","Ptychozoon kuhli","Species"
"SimForest","T15","Ptychozoon kuhli","Species"
"SimForest","T15","Ptychozoon kuhli","Species"
"SimForest","T15","Ptychozoon kuhli","Species"
"SimForest","T15","Ptychozoon kuhli","Species"
"SimForest","T15","Ptychozoon kuhli","Species"
"SimForest","T15","Ptychozoon kuhli","Species"
"SimForest","T15","Ptychozoon kuhli","Species"
"SimForest","T15","Ptychozoon kuhli","Species"
"SimForest","T15","Limnonectes kuhlii","Species"
"SimForest","T15","Limnonectes kuhlii","Species"
"SimForest","T15","Limnonectes kuhlii","Species"
"SimForest","T15","Limnonectes kuhlii","Species"
"SimForest","T15","Limnonectes kuhlii","Species"
"SimForest","T15","Limnonectes kuhlii","Species"
"SimForest","T15","Limnonectes kuhlii","Species"
"SimForest","T15","Limnonectes kuhlii","Species"
"SimForest","T15","Limnonectes kuhlii","Species"
"SimForest","T15","Limnonectes kuhlii","Species"
"SimForest","T15","Polypedates leucomystax","Species"
"SimForest","T15","Polypedates leucomystax","Species"
"SimForest","T15","Polypedates leucomystax","Species"
"SimForest","T15","Polypedates leucomystax","Species"
"SimForest","T15","Polypedates leucomystax","Species"
"SimForest","T15","Polypedates leucomystax","Species"
"SimForest","T15","Polypedates leucomystax","Species"
"SimForest","T15","Polypedates leucomystax","Species"
"SimForest","T15","Polypedates leucomystax","Species"
"SimForest","T15","Polypedates leucomystax","Species"
"SimForest","T15","Rhacophorus reinwardtii","Species"
"SimForest","T15","Rhacophorus reinwardtii","Species"
"SimForest","T15","Rhacophorus reinwardtii","Species"
"SimForest","T15","Rhacophorus reinwardtii","Species"
"SimForest","T15","Rhacophorus reinwardtii","Species"
"SimForest","T15","Rhacophorus reinwardtii","Species"
"SimForest","T15","Rhacophorus reinwardtii","Species"
"SimForest","T15","Rhacophorus reinwardtii","Species"
"SimForest","T15","Rhacophorus reinwardtii","Species"
"SimForest","T15","Megophrys nasuta","Species"
"SimForest","T15","Megophrys nasuta","Species"
"SimForest","T15","Megophrys nasuta","Species"
"SimForest","T15","Megophrys nasuta","Species"
"SimForest","T15","Megophrys nasuta","Species"
"SimForest","T15","Megophrys nasuta","Species"
"SimForest","T15","Megophrys nasuta","Species"
"SimForest","T15","Megophrys nasuta","Species"
"SimForest","T15","Megophrys nasuta","Species"
"SimForest","T15","Megophrys nasuta","Species"
"SimForest","T15","Megophrys nasuta","Species"
"SimForest","T15","Megophrys nasuta","Species"
"SimForest","T15","Megophrys nasuta","Species"
"SimForest","T15","Duttaphrynus melanostictus","Species"
"SimForest","T15","Duttaphrynus melanostictus","Species"
"SimForest","T15","Duttaphrynus melanostictus","Species"
"SimForest","T15","Duttaphrynus melanostictus","Species"
"SimForest","T15","Duttaphrynus melanostictus","Species"
"SimForest","T15","Duttaphrynus melanostictus","Species"
"SimForest","T15","Duttaphrynus melanostictus","Species"
"SimForest","T15","Duttaphrynus melanostictus","Species"
"SimForest","T15","Python reticulatus","Species"
"SimForest","T15","Python reticulatus","Species"
"SimForest","T15","Python reticulatus","Species"
"SimForest","T15","Ahaetulla prasina","Species"
"SimForest","T15","Ahaetulla prasina","Species"
"SimForest","T15","Ahaetulla prasina","Species"
"SimForest","T15","Ahaetulla prasina","Species"
"SimForest","T15","Ahaetulla prasina","Species"
"SimForest","T15","Ahaetulla prasina","Species"
"SimForest","T15","Ahaetulla prasina","Species"
"SimForest","T15","Ahaetulla prasina","Species"
"SimForest","T15","Ahaetulla prasina","Species"
"SimForest","T15","Ahaetulla prasina","Species"
"SimForest","T15","Ahaetulla prasina","Species"
"SimForest","T15","Ahaetulla prasina","Species"
"SimForest","T15","Boiga dendrophila","Species"
"SimForest","T15","Boiga dendrophila","Species"
"SimForest","T15","Boiga dendrophila","Species"
"SimForest","T15","Boiga dendrophila","Species"
"SimForest","T15","Tropidolaemus wagleri","Species"
"SimForest","T15","Tropidolaemus wagleri","Species"
"SimForest","T15","Tropidolaemus wagleri","Species"
"SimForest","T15","Tropidolaemus wagleri","Species"
"SimForest","T15","Tropidolaemus wagleri","Species"
"SimForest","T15","Tropidolaemus wagleri","Species"
"SimForest","T15","Tropidolaemus wagleri","Species"
"SimForest","T15","Tropidolaemus wagleri","Species"
"SimForest","T15","Tropidolaemus wagleri","Species"
"SimForest","T15","Tropidolaemus wagleri","Species"
"SimForest","T15","Naja sputatrix","Species"
"SimForest","T15","Naja sputatrix","Species"
"SimForest","T15","Naja sputatrix","Species"
"SimForest","T15","Chalcorana raniceps","Species"
"SimForest","T15","Chalcorana raniceps","Species"
"SimForest","T15","Chalcorana raniceps","Species"
"SimForest","T15","Chalcorana raniceps","Species"
"SimForest","T15","Chalcorana raniceps","Species"
"SimForest","T15","Chalcorana raniceps","Species"
"SimForest","T15","Chalcorana raniceps","Species"
"SimForest","T15","Chalcorana raniceps","Species"
"SimForest","T15","Chalcorana raniceps","Species"
"SimForest","T15","Gekko gecko","Species"
"SimForest","T15","Gekko gecko","Species"
"SimForest","T15","Gekko gecko","Species"
"SimForest","T15","Gekko gecko","Species"
"SimForest","T15","Gekko gecko","Species"
"SimForest","T15","Gekko gecko","Species"
"SimForest","T15","Gekko gecko","Species"
"SimForest","T15","Gekko gecko","Species"
"SimForest","T15","Gekko gecko","Species"
"SimForest","T15","Gekko gecko","Species"
"SimForest","T15","Gekko gecko","Species"
"SimForest","T15","Gekko gecko","Species"
"SimForest","T15","Gekko gecko","Species"
"SimForest","T15","Eutropis multifasciata","Species"
"SimForest","T15","Eutropis multifasciata","Species"
"SimForest","T15","Eutropis multifasciata","Species"
"SimForest","T15","Eutropis multifasciata","Species"
"SimForest","T15","Eutropis multifasciata","Species"
"SimForest","T15","Eutropis multifasciata","Species"
"SimForest","T15","Eutropis multifasciata","Species"
"SimForest","T15","Eutropis multifasciata","Species"
"SimForest","T15","Eutropis multifasciata","Species"
"SimForest","T15","Eutropis multifasciata","Species"
"SimForest","T16","Bronchocela cristatella","Species"
"SimForest","T16","Bronchocela cristatella","Species"
"SimForest","T16","Bronchocela cristatella","Species"
"SimForest","T16","Bronchocela cristatella","Species"
"SimForest","T16","Bronchocela cristatella","Species"
"SimForest","T16","Bronchocela cristatella","Species"
"SimForest","T16","Bronchocela cristatella","Species"
"SimForest","T16","Draco volans","Species"
"SimForest","T16","Draco volans","Species"
"SimForest","T16","Draco volans","Species"
"SimForest","T16","Draco volans","Species"
"SimForest","T16","Draco volans","Species"
"SimForest","T16","Draco volans","Species"
"SimForest","T16","Gonocephalus liogaster","Species"
"SimForest","T16","Varanus salvator","Species"
"SimForest","T16","Varanus salvator","Species"
"SimForest","T16","Varanus salvator","Species"
"SimForest","T16","Varanus salvator","Species"
"SimForest","T16","Varanus salvator","Species"
"SimForest","T16","Varanus salvator","Species"
"SimForest","T16","Cyrtodactylus consobrinus","Species"
"SimForest","T16","Cyrtodactylus consobrinus","Species"
"SimForest","T16","Calotes versicolor","Species"
"SimForest","T16","Calotes versicolor","Species"
"SimForest","T16","Calotes versicolor","Species"
"SimForest","T16","Calotes versicolor","Species"
"SimForest","T16","Ptychozoon kuhli","Species"
"SimForest","T16","Ptychozoon kuhli","Species"
"SimForest","T16","Ptychozoon kuhli","Species"
"SimForest","T16","Ptychozoon kuhli","Species"
"SimForest","T16","Limnonectes kuhlii","Species"
"SimForest","T16","Limnonectes kuhlii","Species"
"SimForest","T16","Limnonectes kuhlii","Species"
"SimForest","T16","Polypedates leucomystax","Species"
"SimForest","T16","Rhacophorus reinwardtii","Species"
"SimForest","T16","Rhacophorus reinwardtii","Species"
"SimForest","T16","Rhacophorus reinwardtii","Species"
"SimForest","T16","Rhacophorus reinwardtii","Species"
"SimForest","T16","Megophrys nasuta","Species"
"SimForest","T16","Megophrys nasuta","Species"
"SimForest","T16","Megophrys nasuta","Species"
"SimForest","T16","Megophrys nasuta","Species"
"SimForest","T16","Duttaphrynus melanostictus","Species"
"SimForest","T16","Duttaphrynus melanostictus","Species"
"SimForest","T16","Duttaphrynus melanostictus","Species"
"SimForest","T16","Python reticulatus","Species"
"SimForest","T16","Python reticulatus","Species"
"SimForest","T16","Python reticulatus","Species"
"SimForest","T16","Ahaetulla prasina","Species"
"SimForest","T16","Ahaetulla prasina","Species"
"SimForest","T16","Ahaetulla prasina","Species"
"SimForest","T16","Ahaetulla prasina","Species"
"SimForest","T16","Boiga dendrophila","Species"
"SimForest","T16","Tropidolaemus wagleri","Species"
"SimForest","T16","Tropidolaemus wagleri","Species"
"SimForest","T16","Tropidolaemus wagleri","Species"
"SimForest","T16","Naja sputatrix","Species"
"SimForest","T16","Naja sputatrix","Species"
"SimForest","T16","Naja sputatrix","Species"
"SimForest","T16","Chalcorana raniceps","Species"
"SimForest","T16","Chalcorana raniceps","Species"
"SimForest","T16","Chalcorana raniceps","Species"
"SimForest","T16","Gekko gecko","Species"
"SimForest","T16","Gekko gecko","Species"
"SimForest","T16","Gekko gecko","Species"
"SimForest","T16","Gekko gecko","Species"
"SimForest","T16","Gekko gecko","Species"
"SimForest","T16","Gekko gecko","Species"
"SimForest","T16","Gekko gecko","Species"
"SimForest","T16","Gekko gecko","Species"
"SimForest","T16","Eutropis multifasciata","Species"
"SimForest","T17","Bronchocela cristatella","Species"
"SimForest","T17","Bronchocela cristatella","Species"
"SimForest","T17","Bronchocela cristatella","Species"
"SimForest","T17","Bronchocela cristatella","Species"
"SimForest","T17","Bronchocela cristatella","Species"
"SimForest","T17","Bronchocela cristatella","Species"
"SimForest","T17","Bronchocela cristatella","Species"
"SimForest","T17","Bronchocela cristatella","Species"
"SimForest","T17","Draco volans","Species"
"SimForest","T17","Draco volans","Species"
"SimForest","T17","Draco volans","Species"
"SimForest","T17","Draco volans","Species"
"SimForest","T17","Draco volans","Species"
"SimForest","T17","Draco volans","Species"
"SimForest","T17","Draco volans","Species"
"SimForest","T17","Draco volans","Species"
"SimForest","T17","Draco volans","Species"
"SimForest","T17","Draco volans","Species"
"SimForest","T17","Gonocephalus liogaster","Species"
"SimForest","T17","Gonocephalus liogaster","Species"
"SimForest","T17","Varanus salvator","Species"
"SimForest","T17","Varanus salvator","Species"
"SimForest","T17","Varanus salvator","Species"
"SimForest","T17","Varanus salvator","Species"
"SimForest","T17","Varanus salvator","Species"
"SimForest","T17","Varanus salvator","Species"
"SimForest","T17","Varanus salvator","Species"
"SimForest","T17","Varanus salvator","Species"
"SimForest","T17","Varanus salvator","Species"
"SimForest","T17","Cyrtodactylus consobrinus","Species"
"SimForest","T17","Cyrtodactylus consobrinus","Species"
"SimForest","T17","Cyrtodactylus consobrinus","Species"
"SimForest","T17","Cyrtodactylus consobrinus","Species"
"SimForest","T17","Cyrtodactylus consobrinus","Species"
"SimForest","T17","Calotes versicolor","Species"
"SimForest","T17","Calotes versicolor","Species"
"SimForest","T17","Calotes versicolor","Species"
"SimForest","T17","Calotes versicolor","Species"
"SimForest","T17","Ptychozoon kuhli","Species"
"SimForest","T17","Ptychozoon kuhli","Species"
"SimForest","T17","Ptychozoon kuhli","Species"
"SimForest","T17","Ptychozoon kuhli","Species"
"SimForest","T17","Limnonectes kuhlii","Species"
"SimForest","T17","Limnonectes kuhlii","Species"
"SimForest","T17","Limnonectes kuhlii","Species"
"SimForest","T17","Limnonectes kuhlii","Species"
"SimForest","T17","Limnonectes kuhlii","Species"
"SimForest","T17","Limnonectes kuhlii","Species"
"SimForest","T17","Limnonectes kuhlii","Species"
"SimForest","T17","Limnonectes kuhlii","Species"
"SimForest","T17","Polypedates leucomystax","Species"
"SimForest","T17","Polypedates leucomystax","Species"
"SimForest","T17","Polypedates leucomystax","Species"
"SimForest","T17","Polypedates leucomystax","Species"
"SimForest","T17","Polypedates leucomystax","Species"
"SimForest","T17","Rhacophorus reinwardtii","Species"
"SimForest","T17","Rhacophorus reinwardtii","Species"
"SimForest","T17","Rhacophorus reinwardtii","Species"
"SimForest","T17","Megophrys nasuta","Species"
"SimForest","T17","Megophrys nasuta","Species"
"SimForest","T17","Megophrys nasuta","Species"
"SimForest","T17","Megophrys nasuta","Species"
"SimForest","T17","Megophrys nasuta","Species"
"SimForest","T17","Megophrys nasuta","Species"
"SimForest","T17","Megophrys nasuta","Species"
"SimForest","T17","Megophrys nasuta","Species"
"SimForest","T17","Megophrys nasuta","Species"
"SimForest","T17","Megophrys nasuta","Species"
"SimForest","T17","Megophrys nasuta","Species"
"SimForest","T17","Megophrys nasuta","Species"
"SimForest","T17","Duttaphrynus melanostictus","Species"
"SimForest","T17","Duttaphrynus melanostictus","Species"
"SimForest","T17","Duttaphrynus melanostictus","Species"
"SimForest","T17","Duttaphrynus melanostictus","Species"
"SimForest","T17","Duttaphrynus melanostictus","Species"
"SimForest","T17","Duttaphrynus melanostictus","Species"
"SimForest","T17","Ahaetulla prasina","Species"
"SimForest","T17","Ahaetulla prasina","Species"
"SimForest","T17","Ahaetulla prasina","Species"
"SimForest","T17","Ahaetulla prasina","Species"
"SimForest","T17","Ahaetulla prasina","Species"
"SimForest","T17","Boiga dendrophila","Species"
"SimForest","T17","Boiga dendrophila","Species"
"SimForest","T17","Tropidolaemus wagleri","Species"
"SimForest","T17","Tropidolaemus wagleri","Species"
"SimForest","T17","Tropidolaemus wagleri","Species"
"SimForest","T17","Tropidolaemus wagleri","Species"
"SimForest","T17","Tropidolaemus wagleri","Species"
"SimForest","T17","Tropidolaemus wagleri","Species"
"SimForest","T17","Tropidolaemus wagleri","Species"
"SimForest","T17","Tropidolaemus wagleri","Species"
"SimForest","T17","Tropidolaemus wagleri","Species"
"SimForest","T17","Tropidolaemus wagleri","Species"
"SimForest","T17","Tropidolaemus wagleri","Species"
"SimForest","T17","Naja sputatrix","Species"
"SimForest","T17","Naja sputatrix","Species"
"SimForest","T17","Naja sputatrix","Species"
"SimForest","T17","Naja sputatrix","Species"
"SimForest","T17","Naja sputatrix","Species"
"SimForest","T17","Naja sputatrix","Species"
"SimForest","T17","Naja sputatrix","Species"
"SimForest","T17","Naja sputatrix","Species"
"SimForest","T17","Chalcorana raniceps","Species"
"SimForest","T17","Chalcorana raniceps","Species"
"SimForest","T17","Chalcorana raniceps","Species"
"SimForest","T17","Gekko gecko","Species"
"SimForest","T17","Gekko gecko","Species"
"SimForest","T17","Gekko gecko","Species"
"SimForest","T17","Gekko gecko","Species"
"SimForest","T17","Gekko gecko","Species"
"SimForest","T17","Gekko gecko","Species"
"SimForest","T17","Gekko gecko","Species"
"SimForest","T17","Gekko gecko","Species"
"SimForest","T17","Gekko gecko","Species"
"SimForest","T17","Gekko gecko","Species"
"SimForest","T17","Eutropis multifasciata","Species"
"SimForest","T17","Eutropis multifasciata","Species"
"SimForest","T17","Eutropis multifasciata","Species"
"SimForest","T17","Eutropis multifasciata","Species"
"SimForest","T17","Eutropis multifasciata","Species"
"SimForest","T17","Eutropis multifasciata","Species"
"SimForest","T17","Eutropis multifasciata","Species"
"SimForest","T17","Eutropis multifasciata","Species"
"SimForest","T17","Eutropis multifasciata","Species"
"SimForest","T17","Eutropis multifasciata","Species"
"SimForest","T17","Eutropis multifasciata","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Bronchocela cristatella","Species"
"SimForest","T18","Draco volans","Species"
"SimForest","T18","Draco volans","Species"
"SimForest","T18","Draco volans","Species"
"SimForest","T18","Draco volans","Species"
"SimForest","T18","Draco volans","Species"
"SimForest","T18","Draco volans","Species"
"SimForest","T18","Draco volans","Species"
"SimForest","T18","Draco volans","Species"
"SimForest","T18","Gonocephalus liogaster","Species"
"SimForest","T18","Gonocephalus liogaster","Species"
